brand,product_name,product_id,review_id,date,stars,review_title,review
Nike,Men's Air Zoom Pegasus 35 Running Shoe,B075ZYR2X7,R2BKDSISIV4QGH,"October 22, 2019",5,One of the most comfortable running shoes on the market!,"Excellent comfort, great feel and fit. The toe box is perfect even for some wider feet, they're not as narrow as most NIKE shoes and they have a bit of give. Cushioning is excellent all the way through your full stride. They are also mostly fabric  so breathing ability is great, I never feel as if my feet are too hot when training or running. This is my 3rd pair of Nike Zoom Pegasus absolutely recommend."
Nike,Men's Air Zoom Pegasus 35 Running Shoe,B075ZYR2X7,RXIZ5YSKQKOXE,"April 14, 2019",5,snug fit but comfortable,"Liked the lighter feel than my previous Nike Air Structures which are a good stability shoes but a bit heavier. Overpronation motion control was not that noticeably different for the Pegasus, but I only just started running in them. Only time will tell, and if I had to add some arch support through an insert, that would be fine. The shoe is nicely cushioned, but the outsole is firm , unlike the Nike Lunar Glides which have too soft of a tread(I had to abandon those a couple years ago because of this). Overall a well balanced shoe."
Nike,Men's Air Zoom Pegasus 35 Running Shoe,B075ZYR2X7,R2JZ6ON17UK87I,"April 26, 2019",1,Not brand new shoes and has creases on the bottom,The Shoes came in a blank box and looks like it was maybe used? It has some creases on the bottom like it was worn previously. A bit disappointed with the shoes. It said that they were brand new but by looking at the photo you can tell they are not brand new. Buyer beware. I will be returning them.
Nike,Men's Air Zoom Pegasus 35 Running Shoe,B075ZYR2X7,R18HX90EUJHB3X,"September 21, 2019",5,Would buy again,"Love these shoes. I have flat wide feet and though they are a snug fit they have not caused any foot pain, blisters or sore areas and I wore them 3 days at Disney world so lots of walking. Seem to be true to size since I wear 12 and ordered 12 with a good fit. Holding up well so far. Good support"
Nike,Men's Air Zoom Pegasus 35 Running Shoe,B075ZYR2X7,R2G64P128QPUJ4,"March 29, 2019",2,"looked cool online, but reeeally cheap in person..","Boy, mediocre. Where do I begin, uh hey Nike get your freaking sizing right. Also what's with the heel? They sink in the back, causing depression of the heel with every step and making a straight line feel like walking on a taught fishing net--uphill. These shoes are terrible."
Nike,Men's Air Zoom Pegasus 35 Running Shoe,B075ZYR2X7,R37SJ7DMB7YZ37,"July 4, 2019",5,Nike,"This was a gift to my son,  Upon receiving he called me and say ""mami these are very nice shoes thank you""  so imaging the satisfaction I felt buying something that it gets to  be appreciated."
Nike,Men's Air Zoom Pegasus 35 Running Shoe,B075ZYR2X7,R2TGH4BSEZDQU9,"July 10, 2019",1,FALSE ADVERTISING,"Shoes are falsely advertised, Shoe size said it fits 9.5 men/12 women however it is actually a 12 in men size.  Buyer beware - would not recommend buying"
Nike,Men's Air Zoom Pegasus 35 Running Shoe,B075ZYR2X7,R16LV8DGAIU39B,"June 20, 2019",5,Best Fit of any Runner,"Nike Pegasus has been the only running shoe that has ever fit me comfortably and has been for the past 20 years.  Tried others, but not as good of fit. They are slightly narrower than other shoes, so is my foot.  I see they make a wider version now, so should be able to fit people with normal width feet.  Very light and the new material is very cool."
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,R3IXM5Z4NHBJRR,"October 22, 2019",4,"Narrow fit, but flexes slightly, comfy and stylish","Love the style and the price is a steal. I have a wide foot and fit btwn 7.5-8 depending on the shoe style. Got these a 7.5 cause 8 was sold out. Again being that my foot is really wide (flinstone feet lol) they do fit tight. The material is solid, meaning not that flexible. However after my 1st wear they have given me much needed stretch where it's no longer feeling too tight. My foot looks slim in these and I know had I gotten the 8 they probably would have been too big in length as these fit perfect length wise. My advice is to order true to your size. If you have an extremely wide foot and don't want to give them a chance to break in, then 1/2 size up. All in all I am happy with the sturdy material and support they give when walking to run errands."
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,RIPMVMX50OUVL,"January 9, 2019",5,Shoe runs 1/2 to 1 size small.,Find a store to try them on first.
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,R1JOW4SXRNVR3D,"April 15, 2019",5,Great sneaker,Stylish and perfect for my high arch. Good support and fits perfectly.
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,R1UOVAXFZFF90C,"November 3, 2019",4,Worth every penny,"Cute sneakers, fit just right and my sister is in love with it."
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,R1DNXXOADJKQTQ,"June 8, 2019",2,Black stain on a white shoes.,Considering those are white shoes its pretty annoying to get them with a black stain.
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,R2I3JWWCSMRF3J,"October 27, 2019",3,Felt low quality compared to the other Nike's I've purchased. Almost felt like a knock off brand.,Felt low quality compared to the other Nike's I've purchased. Almost felt like a knock off brand.
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,R3N2JHS463NWLP,"March 14, 2019",5,Great for schools with uniforms,My daughter’s school uniform requires all white shoes. These fit the bill and so far are holding up well. Will edit review if that changes!
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,R3EX6LC41IMU92,"January 29, 2020",5,Great product,My wife loves them
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,RRFCVFZCLMCL0,"January 20, 2020",5,Awesome shoes,Granddaughter loves them
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,R328FO2U6JD272,"August 28, 2019",5,Great buy!,"I’ve been wearing these shoes for a few months now and they are durable and comfortable.  Little heavy, but they look good."
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,REUUPS0ASIE9S,"January 2, 2020",4,Likely,Good choice.
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,RB2JQP85FGGVO,"February 28, 2019",4,Nightshift hospital workers - take heed they are LOUD,"Cute and good fit and comfy, but LOUD! I appreciate these shoes in every aspect but I gotta work the night shift on my floor and everyone is gonna be able to hear me clip-clopping down the hall! That’s what I get for ordering basketball shoes I guess?"
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,R2XLYC54O7Y4GR,"April 5, 2019",5,Fit as expected,"Fit as expected, perfect simple white sneaker"
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,RSYYI65T4W2VZ,"April 12, 2019",1,I need a refund slip so i can return them,Couldnt wear them my feet were damaged
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,R1FX81X8LYQ08G,"August 20, 2019",5,Very comfortable and true to picture,They were exactly what I wanted
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,R739591XU78ZQ,"November 17, 2019",5,Comfortable Shoe,I like the fact the shoe is not heavy and its not tight at all.
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,R3QYRYHP70WETM,"February 17, 2020",5,I wear them all the time,Needed a Sneaker
Nike,Women's Ebernon Low Sneaker,B078HF2MRP,R14DPJT3EKFNN9,"October 27, 2019",5,Great value,Absolutely great quality for the price. Wish I had bought two pair.
Nike,Women's Flex Control Tr3 Sneaker,B07FKBHZKT,R1JAZ1NU55OOAF,"November 22, 2019",5,I'll buy these again,"It's like walking on pillows! Very durable. I've used them walking, jogging and at the gym for treadmill and classes. Great support for my feet. Definitely will buy these again!"
Nike,Women's Flex Control Tr3 Sneaker,B07FKBHZKT,R3VLOG73M1Q05I,"December 5, 2019",4,Very comfy!,"I bought the shoes in men’s and women’s sizing. The woman’s was too large and the men’s fit perfectly. An awesome shoe once you have the correct size! Very comfortable, and stylish."
Nike,Women's Flex Control Tr3 Sneaker,B07FKBHZKT,RSPVK0HIEB4JD,"January 19, 2020",5,Highly recommend,"A little on the larger side when it comes to width, but with the right sock it fits perfectly! I love these shoes, they go with any gym outfit--highly recommend"
Nike,Womens Metcon Flyknit 3 Running Trainers Ar5623 Sneakers Shoes,B07L371T5Y,R12LPDVR8F7S3U,"October 24, 2019",1,Questionable authenticity of product,Came in unmarked box with no tags. I doubt that this is an authentic Nike product. Returning immediately.
Nike,Womens Metcon Flyknit 3 Running Trainers Ar5623 Sneakers Shoes,B07L371T5Y,R4ZRVQAVU7BI,"December 30, 2019",5,Perfect!,They support my foot very well. Fit was accurate. I use them for CrossFit and there is no slipping. Snug fit.
Nike,Womens Metcon Flyknit 3 Running Trainers Ar5623 Sneakers Shoes,B07L371T5Y,R1EHIOACTQP4Z6,"November 20, 2019",5,Keeps foot balanced,Perfect for leg day at the gym.
Nike,Womens Metcon Flyknit 3 Running Trainers Ar5623 Sneakers Shoes,B07L371T5Y,R28KDBCDEVHV96,"January 14, 2020",5,"Narrow fit, great shoes!","Definitely designed for narrow feet and give that hugged feeling. Which I absolutely love. So as long as it's what youre expecting, these are great!"
Nike,Womens Metcon Flyknit 3 Running Trainers Ar5623 Sneakers Shoes,B07L371T5Y,R2IBNZO9GFF4VS,"August 20, 2019",3,Too tight,"I have a natural wide foot due to bunions, and I typically order mens shoes due to this. I will keep looking for a good fit and price for my next shoe."
Nike,Womens Metcon Flyknit 3 Running Trainers Ar5623 Sneakers Shoes,B07L371T5Y,RIHMBRTNCG1LQ,"February 15, 2020",5,Vibrant colors and a great shoe!,I have a narrow flat foot and this shoe is absolutely perfect. Really great arch support.
Nike,Womens Metcon Flyknit 3 Running Trainers Ar5623 Sneakers Shoes,B07L371T5Y,RUZYGF99MVBRN,"December 12, 2019",5,Happy,As advertised!
Nike,Womens Metcon Flyknit 3 Running Trainers Ar5623 Sneakers Shoes,B07L371T5Y,R2LYHYTPX42OIM,"December 31, 2019",5,Total satisfaction,Great shoes!! Fit great and look great! Would recommend product to anyone!
Nike,Womens Metcon Flyknit 3 Running Trainers Ar5623 Sneakers Shoes,B07L371T5Y,R2F46HZRWYN4S0,"October 31, 2019",5,Awesome Shoe!,"The y are great, perfect fit with perfecto color!"
Nike,Womens Metcon Flyknit 3 Running Trainers Ar5623 Sneakers Shoes,B07L371T5Y,R21MWAXBOJBZB8,"June 3, 2019",5,So comfortable but need shoe horn if you have high arch,"I bought these training shoes from a local sporting goods store. I have slightly wider foot than regular width, and these shoes fit my feet perfectly with medium weight socks. I love that the sole is not thick and light in weight unlike some of the athletic shoes. I love the color, and the silver/grey part appears to be lighter shade to me than pictured. The only complain I have is, with high arch feet, I have a difficult time sliding my feet in with medium weight socks. This problem is solved a the shoe horn. I highly recommend these training shoes. I love the color combination and they are so comfortable."
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R1LKG0KGUE0E83,"August 4, 2019",5,Best corrective shoe for runners with pronation issues,I have been wearing the Zoom Structure series since 2016. I have tried other shoes during that period (Hoka's & Asics). I struggle with over pronation and have a big drop in one foot. There is literally no shoe that offers such support than the Nike Zoom Structure. It is not only a stability shoe but a corrective shoe. I have pairs for running (I am a triathlete) and I have a pair for commuting. This shoe has been a life saver for me!
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R3QJDX1XDAWB0O,"June 29, 2019",5,My fave running shoe,"I decided to take up running again recently and went with the same sneaker I ran in over 10 years ago. The newest model did not disappoint. I had no added feet or leg pain other than the initial soreness when starting a new physical activity. They’re so comfortable, I can wear them on cement in a warehouse for 8 hours a day."
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R1RUK27EA2QU0H,"May 24, 2019",5,Buy if you have foot pain.,Bought for my wife who experiences foot pain when walking and exercising. Havent had any issues after wearing these. Not 100% better but def better than before.
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,RGACYEIC5GFU6,"May 9, 2019",5,Comfortable walking shoe,"I have flat feet and wear orthotics. I had to remove the lining of the shoe so my orthotics could fit.  Now they fit perfectly.  This is a very comfortable, good-looking walking shoe."
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R3QNGQ4BPC8PCS,"April 22, 2019",5,Support and confirt,I already have a pair of structure Nike shoes and have found these shoes to be the only shoe that supports my foot the best. I use the shoes for general use/walking and my feet don’t hurt!
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R360N6LCVY0WIN,"September 10, 2019",4,Pronation guard,Purchased for pronation. Very good for that. Still breaking them in.
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R33E7WSQE2PQY9,"October 9, 2019",5,Best Nike Shoes Yet,"I absolutely love these Nike running shoes. They fit my foot like a glove! The shoe fits snugly in the heel and then tapers to a narrow instep and then widens at the toebox. This is a perfect running shoe. They make your feet look pretty small. The shoelaces are the correct size so no chance of them coming undone while walking or running. The shoe is black for the most part, but there is a strip near the Nike label that is a very dark blue, so much that I almost couldn't tell. This is a small detail. Love these shoes so much I bought a second pair."
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R3A6G6FBJQQZAI,"December 7, 2019",1,This shoe has given me a chronic heel pain,"These shoes are VERY HARD and have almost no cushioning. My right heel started experiencing pain after I started wearing this shoe. It took me while to realize that it's the shoe that is the cause of the pain. To confirm my suspicions I stopped wearing it entirely for a few weeks and the pain was almost near gone.  The I wore it again and lo and behold the pain was back in a flash. I really cant believe Nike can make such a bad product, and I paid $110 for it - my most expensive shoe :-(  I am hugely disappointed and dismayed that I can't get my money back"
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R3U6UA6LR6OL7X,"July 10, 2019",4,Chic look,Haven't used them in a run yet but they definitely look and feel good on. I sized up and I'm happy I did as there was no way I would have been able to return this purchase due to distance. May update once I've given them a spin.
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R1E9LQ4GEVZYWZ,"March 21, 2019",2,Front flap too long and sewn in too much,"It’s light and comfortable.  But front flap is sewn too high, so can’t open it wide enough to slip on easily.  The deal breaker is that the flap is too long, so when laced, the flap 1/2 inch too long and comes up to the ankle."
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,RU12WX9TA94QH,"December 18, 2019",2,Strange arch bubble in mine..,"First I will say they are very attractive shoes, and  they fit nicely.  The only issue I have is that in the arch area there are bubbles in mine. (Not sure if that is to be expected) I did not read Any reviews that stated that.  The bubble in the left shoe is more pronounced than the right shoe and is uncomfortable when worn for long Periods of time. We are theme park fans and the last trip to Disney was fun but not for my feet! They are only okay.. I am currently looking for another pair of shoes."
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R78S53ZU279FL,"November 23, 2019",5,Post-surgery stable footwear choice for working out.,Been wearing these since I had foot surgery several years ago - they are stable enough for my foot and allow me to do everything from walking in the city to a cardio work out at the gym. I have lost count of how many pairs I have owned.
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,ROFI1MRCY63ZF,"October 8, 2019",5,BEST sneaker Ive had in YEARS!,"I have super sensitive feet to any new shoe. Something always hurts and is never perfect for me. OMG, these are a DREAM. Ive found myself wearing them more often then I need to because they are so so so comfortable. I would give them 6-stars if I could. HIGHLY RECOMMEND"
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,RKICLFWT6YMQP,"January 30, 2020",1,Shoelace dimensions are a downgrade,Sneaker looks cute but shoelace placement is not realistic. It allows for too much room on sides around bunion and pinkie  toe area. Really didn’t  look as good once on my foot. Didn’t fit or feel as good as previous model (structure21). Was very disappointed.
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R11WFGVZU2HZIS,"February 18, 2020",1,Knock Offs?,"I have always worn the Nike Structure for running. I usually buy them from the Nike store. They were out of stock when I went to get a new pair so, I bought them here, on Amazon. I have been wondering since getting them if they were knock offs. They kill the top of my foot. Something to do with the way they lace up. No matter how I adjust them they hurt. Now, the mesh is coming apart all around the top of the shoe. Very disappointed with this purchase."
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R3GD6YN5FEXFVP,"November 5, 2018",5,Great support for wobbly ankles!,"Great shoes, great support/stability! They look great, feel great and fit great!"
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R2W87NXFKZMJSO,"November 2, 2019",4,Love the shoes!,"The shoes themselves are awesome! Perfect fit and comfortable! I would definitely love to have another pair! However, the box was slightly damaged when I got my shoes and while I don’t think they were ever worn, there were dirt streaks on the back of one shoe like it had been dropped or hit some machine along the way. Nothing huge or damaging, just a small detail I noticed."
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R2OC9M7W1XJCJX,"December 31, 2019",4,Alright shoe,Nothing special about this shoe but it’s a solid choice. Not sure how long it will hold up as I’ve only been wearing them a week.
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R25QAE4GHM0FFF,"December 8, 2019",5,"Favorite Nike shoes, comfortable , great quality!","My favorite shoes ever. Get tons of compliments.  Love the colors, great to wear for a long period of time, nice support, stylish, made very well, nice woven material makes a nice touch.  Snug in all the right places. No need to break in... they form to your feet. Happy camper for sure!"
Nike,Women's Air Zoom Structure 22 Running Shoe,B07HYXF2Q7,R2S7JLGDOA9VG6,"October 25, 2019",4,Decent,"It’s a decent stability shoe for Nike. For box is slightly on the bigger side, however, I do have pretty narrow feet. Overall not my most favorite stability shoe as I typically wear saucony hurricane."
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R54KA4YXUYTYL,"May 6, 2019",3,Not for narrow feet,Not for women with narrow feet. They are wider width and slip off when you walk. I gave them away to a girl with wider width foot and she likes them.
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R11VDH3RVN9GB7,"October 14, 2018",4,Great to use at the gym and pool,Love these for the gym. I wear them in the shower and while I’m getting ready after working out. The little holes allow water to drain through and they are snug so they won’t accidentally slip off. I ordered them a half size larger than what I wear and they fit perfectly. So order a half size up.
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,RS4FM8A78GW3U,"July 9, 2018",3,Nice..,Nice... Smaller Than I Expected. I Wear A 6-6 1/2 I Got A 7 Thinking It Would Fit comfy But No It Barely Fit Me
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R212HH2A2LEL8T,"August 11, 2018",4,Cute slides!,"They fit a little small but figure it's probably better so they don't slip off in the shower when wet and soapy. They're comfortable and the color is perfect, between white and light gray. Cute slides."
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R30HK0XPGNKH5P,"January 28, 2019",5,GRANDAUGHTER LOVED THEM!!,"FIT HER PERFECTLY, ONLY THING MISSING WAS A VOLLEYBALL TAG ON THEM. SHE IS VERY HAPPY AND SO AM I."
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R1XQ5U2POGJZQR,"August 7, 2019",5,"Great fit for the price, comfy to wear all day!!!","I purchased these shoes to take on our Caribbean vacation to Barbados this year. They were a big hit. I wore them in the shower and they are very comfortable. Although I have very little arch, they were supportive enough to wear out at the main pool where we spent the majority of the day at the resort. I like these and plan on purchasing more for myself and as gifts. I highly recommend these."
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R2N4UHUELAK5EB,"June 14, 2019",5,Light weight and comfortable,"Exactly what I was looking for....a comfortable light weight shoe to wear from the pool to the shower at the gym. Fits perfectly, I’m a 7 got a 7 and I love the holes at the bottom to drain instead of that squishy wet feel these drain right away."
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R1PRNWSYRPIOAC,"December 22, 2019",5,Cute and comfortable shower shoes!,"The color of these is so pretty, just a really soft, pale pink! They are very lightweight, have good support, feel great on my feet, and drain water really well through the small holes in the soles. They also have decent tread on the bottom, so I have never slipped. I couldn’t be more pleased with these shower shoes!"
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R15O9NU80IHAKB,"September 6, 2018",5,I also love that these are all rubber and can easily be ...,"Tight fit at first, but the material loosens after wearing a few times. I also love that these are all rubber and can easily be washed and worn in wet places!"
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R1WN1L3Q4R255S,"August 5, 2019",5,Recommend,These have a lot of uses. I got them to work in my yard and flower beds. When you get your feet wet the water drains right off and I always get my feet wet!  They take a little wearing in to get used to the ridges but you will
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R1K4N1ACEPMBPO,"May 18, 2019",5,Perfect for every day use,I purchased these initially to wear in the community showers of the dorm I live in but I love them so much I wear them out as well.
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,RJCUHQME1MSZ0,"December 1, 2019",5,Great shower shoe,The holes really help in the shower. I use them at home and when I go to the community pool/locker room. They seem to grip very well as well.
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,RRGSCEHA8249K,"December 24, 2018",4,Love these,"Very comfy. I have a black pair and got these for my daughter. Only drawback is the little holes can get small pebbles in them and can poke your foot, but the good far outweighs that issue. Made of all flexible rubber so no fabric to get smelly/soured or dingy. That and the comfort is the big seller for me."
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R3RB953GS0JZ2V,"July 26, 2019",5,Cute and Comfy Shower Shoes,"Bought these for a year long deployment. They have exceeded my expectations for a shower shoe! I was drawn to these for other shower shoes reminded me of prison shoes. Not only are these cute, they’re very comfy! I usually wear a size 6 or 7 in shoes, and I ordered the size 7. Fit was perfect! Highly recommend!"
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R31R2ESMGF7SLJ,"August 12, 2019",5,Absolutely comfortable,Love the sliders! Very comfortable and match with most of my Nike wear! The only thing I don’t like is the air holes in the bottom only when walking in wet grass or stoned areas other than that I love them! I got a size 6 and usually wear a 7-7 1/2 so go down a size but the size 6 fits just right with a little room as well but love the comfort ability of the shoes!
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R2ICOT8E3ESI5H,"August 22, 2019",1,too small,"I am a size 10 and the 10 was too small also every time I would walk and bend my foot, the top part would hurt if I wasn't wearing socks...I returned after one use and order some puma ones from a different vendor"
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R3FQVK0RC7N296,"November 2, 2019",5,Great for shower or beach,Great for shower or beach. Would have gotten a better fit if 1/2 sizes available.
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R1O06ATNT6J0L2,"October 12, 2019",5,Great for shared dorm shower,I bought these for my daughter for college. She loves them. Stylish and comfortable
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,R2V5OWICMQKQ65,"April 5, 2019",5,I super love it.,I lovr this slip on.  Love it!
Nike,Women's Kawa Shower Slide Sandals,B07C3V8CFQ,RUXLVORGZA3B3,"January 15, 2020",5,Fits perfect.,"I thought it would be too wide, but it fit me just right."
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,REY2HWA5HNKHC,"November 19, 2019",1,Poor quality,"Show looks great don’t get me wrong here everything out of the box looks and first great but the quality of the product is not what you expect from Mikey . This shoe has already started to fall apart after only 4 months of regular use . I don’t hike in these they are strictly gym, treadmill and maybe grocery store . Disappoint in how they started tearing apart all over . If it had been a year okay I expect that but 4 months . I have older Nike in my closet that haven’t even fallen apart yet . Disappointed in the material choices here not what you expect. Purchased August and now it’s November and they are ready to be replaced if you ask me that’s too soon"
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,R3TMJJUKVS9PUO,"October 20, 2018",5,Walking on a cloud,This shoe is great!. Nike did a great job on this one. Feels much like the Epic React  but at a less cost. I have been looking for something that was a soft cushion feeling . Tried many but this one is the one. I went a half size up for more room and it fits perfect.  And Amazon got it to me in the quick two day delivery. Thanks to Nike and Amazon for getting me in a shoe that really does what it should and what I need.
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,R1K9AIERWRNKRH,"July 22, 2019",4,Great shoe but narrower than expected,"Out of the box, my teenage son loved these shoes.  Unfortunately, he struggled to get them on his feet because the midfoot was narrower than expected.  He said they felt pretty good once they were on and he really liked the look of them as well as the loop in the back.  However, he decided he didn't want to struggle every time he put his shoes on so he went with the Nike Legend React since they were so similar but easier to slip on."
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,R3U1R3DQU6SVV7,"May 28, 2019",4,If your foot is very wide you will not be able to wear this model Nike.,"Design style and color of the shoe is unique and special. The react sole has a very soft feeling like Adidas Boost material. Shoe runs a bit narrow. Lots of durable tread rubber showing on outsole. These shoes are very light weight, feels like wearing slippers. Was glad the tongue was not fully integrated into the shoe-sock style so a higher arch can fit without too much instep pressure."
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,REK4Q68O5EXEO,"August 1, 2019",1,"Really, and I mean REALLY, Tight.","I bought these shoes together with another NIKE pair of running shoes. I bought both the same size and to my surprize, the other pair fit great but this pair are super tight on my feet. To the point that I think if I keep them on they might explode! They look good but the size is a real disappointment. Not comfortable at all.. If your feet look like hotdogs, these are probably for you."
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,R2MZ8T7GY0CB6R,"July 22, 2019",1,Shoes fit tight. Run smaller than size.,"I’ve purchased several Nike shoes before all the same size. Got these and they seemed to fit ok, but wearing them all day realized they were too small and hurt the back of my heals. Had to stop wearing these shoes so wasted my money on them. So sad since they look really nice and have good arch support."
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,RBSYSIIYU5LT6,"February 3, 2020",1,Not the color demonstrated,"So, the reason I'm leaving a review about these shoes is pretty simple, I bought them as a gift for my younger brother as part of his graduation gift to be exact. I let him choose his favorite out of 12 different Nike designs and he chose these. Upon arrival the color was not the blue that was demonstrated, nor was the color of the Nike Swoosh as you can tell by the photos should have been White. Not that these small details are incredibly important in the life that we live today. My point is, when you're a business owner and having an online story is relatively comparable to being a business owner, integrity and honesty are expected of you. With that being said, if you're going to advertise a shoe that has different color Nike switches and a different color of blue than what your customers are going to be purchasing and spending their hard-earned money purchasing, it needs to be the color they chose for themselves not the color you chose for them. I'd like to say that a refund would be appreciated. But given the fact that this was a special gift for my brother and his graduation, I'm not going to put him to the agony of needing to return these shoes. I hope that the owners of this business for online customers learn to possess an ounce more of Integrity in the future for other people who are shopping online with their store."
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,R2S0GWVVRLL06S,"December 31, 2018",2,Narrow in the midfoot,"I had great expectations with these sneakers, but they have been contrary, narrow in the midfoot, and the midsole does not feel as comfortable as the reviews say."
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,R2M771SR6EVQC7,"June 7, 2019",5,Great cushion!!,Awesome shoes!! Make sure to get a 1/2 size up as they do run small.
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,R362XWZMUHA1ZV,"September 19, 2019",5,Very confortable,Good quality
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,R2IOCLQZXDFKPQ,"September 27, 2019",5,True to size,Husband loves them.
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,RK0F46F3WNDIX,"January 26, 2020",5,A good choice for running.,I recently recently ran 4 miles in the Nike Odyssey to break them in. I have flat feet and the shoes offered a lot of support. The Nike odyssey feels a little tighter than most shoes I have run in but over all they offer good support.
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,R13R4BZBQ721F0,"February 10, 2020",5,Great shoes,"This is my new favorite pair of nikes. This is my second pair. First one had TONS of miles on them. Lasted for 2 years and still looked good, just wore out internally. Ordered the exact same pair because they go with everything."
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,RF864V4WIFQTJ,"July 13, 2019",5,Is React life?,"Move over Boost. Cushioned and light. Has more support than the Epic React, but all the cushion. Holds you tight and keeps upt the cushion for the pushin."
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,R271J2ARPH9P2R,"October 21, 2019",5,Shoes,Wish they came in a wide option. Other than that they are great shoes
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,R15K6GR9FTK5MF,"November 5, 2018",4,Really responsive,It fits a tad closer than i expected but apart from that i think this shoe is fantastic.  I jogged in them for a short distance the response from the reactive cushion is amazing. Great shoe
Nike,Men's Odyssey React Running Shoe,B078JRKGGJ,R2RWGF82GNFHF,"August 18, 2019",4,Great for half marathons and marathons!,"I enjoy the comfort of these shoes. The only issue I had is that I have high arches and the arches in these shoes doesn’t really support mine, but not too many shoes do - overall I’m satisfied. I actually love them especially the feedback you get from the react outer soles. Great for half marathons and marathons."
